usuario,productoId,pago
2638,16740,pago65204
2639,78297,pago63613
2640,59909,pago71299
2641,25585,pago25111
2642,74830,pago93438
2643,96031,pago92455
2644,2340,pago71935
2645,5,pago58831
2646,41434,pago2942
2647,90800,pago47120
2648,49103,pago88340
2649,5152,pago18772
2650,28344,pago60343
2651,9179,pago24027
2652,94745,pago55344
2653,68734,pago26842
2654,99098,pago50505
2655,69211,pago49891
2656,79129,pago98685
2657,58360,pago31682
2658,26130,pago18748
2659,71384,pago21953
2660,8755,pago54818
2661,96190,pago34794
2662,59306,pago3846
2663,50080,pago50698
2664,93092,pago70204
2665,76061,pago12565
2666,78388,pago47359
2667,40756,pago98562
2668,85695,pago23535
2669,95770,pago59840
2670,35243,pago78954
2671,66679,pago31548
2672,93370,pago84237
2673,9898,pago27233
2674,77148,pago48743
2675,2318,pago71675
2676,14644,pago40434
2677,55945,pago52633
2678,1040,pago94523
2679,28701,pago2337
2680,56982,pago36378
2681,15055,pago81422
2682,93350,pago47301
2683,18384,pago79433
2684,62015,pago69904
2685,10532,pago84226
2686,79194,pago53870
2687,8682,pago29503
2688,60323,pago46140
2689,51868,pago31344
2690,91490,pago30971
2691,83411,pago17122
2692,41374,pago70035
2693,9647,pago610
2694,92418,pago83304
2695,35430,pago56012
2696,41092,pago62420
2697,53825,pago37212
2698,90842,pago76326
2699,61282,pago78970
2700,52360,pago57138
2701,8990,pago26165
2702,31419,pago26275
2703,80416,pago35546
2704,24733,pago75927
2705,21389,pago57552
2706,40902,pago49027
2707,74392,pago59804
2708,80970,pago77487
2709,18673,pago28522
2710,57810,pago56748
2711,50994,pago6146
2712,80745,pago91289
2713,77262,pago44798
2714,91865,pago48783
2715,92658,pago46533
2716,87571,pago35671
2717,78967,pago6231
2718,80108,pago16411
2719,92105,pago6405
2720,6314,pago33467
2721,17520,pago41564
2722,30255,pago41312
2723,86945,pago384
2724,60563,pago17808
2725,36197,pago21802
2726,48059,pago97972
2727,21954,pago29696
2728,54451,pago1532
2729,57140,pago32684
2730,98367,pago34808
2731,47589,pago77264
2732,45692,pago12633
2733,5429,pago34109
2734,73753,pago82714
2735,51842,pago43392
2736,87735,pago56371
2737,59537,pago51228
2738,76207,pago38853
2739,81052,pago14941
2740,32765,pago46563
2741,68735,pago91792
2742,17910,pago5306
2743,57045,pago49262
2744,9262,pago55900
2745,550,pago89336
2746,4254,pago8151
2747,19617,pago92291
2748,46348,pago79349
2749,52574,pago39461
2750,62627,pago1654
2751,59254,pago55949
2752,78133,pago66916
2753,85428,pago51302
2754,24765,pago26710
2755,98785,pago40946
2756,76378,pago88980
2757,34337,pago85555
2758,81114,pago16035
2759,25788,pago28049
2760,26291,pago19647
2761,83732,pago34831
2762,76092,pago90672
2763,2589,pago39823
2764,44528,pago67553
2765,98404,pago37101
2766,75884,pago50623
2767,99429,pago19897
2768,94382,pago32592
2769,65030,pago48879
2770,75187,pago10479
2771,10524,pago91632
2772,63275,pago21744
2773,3058,pago63816
2774,50233,pago21215
2775,39983,pago58798
2776,552,pago43570
2777,53177,pago89346
2778,91597,pago14189
2779,12350,pago45934
2780,65455,pago90053
2781,21390,pago49792
2782,9329,pago5034
2783,56423,pago88789
2784,99739,pago12437
2785,12779,pago25958
2786,63187,pago84880
2787,42824,pago76604
2788,11094,pago33778
2789,44400,pago66566
2790,48908,pago12728
2791,42748,pago176
2792,2415,pago68316
2793,60253,pago15338
2794,8668,pago88541
2795,36476,pago26532
2796,2059,pago85672
2797,42613,pago91334
2798,6935,pago90590
2799,60135,pago96598
2800,2273,pago70069
2801,86544,pago94301
2802,96272,pago6476
2803,72573,pago85639
2804,38114,pago27539
2805,43740,pago30165
2806,61278,pago28386
2807,68763,pago83264
2808,86268,pago10145
2809,19602,pago76482
2810,17967,pago11595
2811,84895,pago79117
2812,32285,pago97873
2813,41524,pago53396
2814,19848,pago55495
2815,31449,pago97235
2816,21372,pago41633
2817,4682,pago98344
2818,74070,pago68917
2819,93753,pago88861
2820,11235,pago35154
2821,90029,pago34239
2822,91862,pago71831
2823,64058,pago36146
2824,12695,pago71917
2825,87865,pago13058
2826,80233,pago83750
2827,77713,pago91413
2828,28655,pago65741
2829,23018,pago17246
2830,44464,pago28205
2831,4948,pago11087
2832,12964,pago33171
2833,38441,pago85762
2834,35486,pago13612
2835,58900,pago49124
2836,90988,pago89498
2837,98363,pago72091
2838,18602,pago71607
2839,59399,pago5694
2840,71989,pago13586
2841,87457,pago41694
2842,28457,pago19283
2843,42138,pago65931
2844,11772,pago34698
2845,27347,pago92163
2846,51071,pago26804
2847,26624,pago49751
2848,41783,pago98665
2849,99766,pago83976
2850,54896,pago28170
2851,95743,pago41689
2852,59828,pago66655
2853,53993,pago39671
2854,45413,pago96363
2855,15773,pago39813
2856,27294,pago36340
2857,59382,pago81392
2858,87185,pago86228
2859,1627,pago61641
2860,31838,pago7393
2861,75238,pago26012
2862,37282,pago92943
2863,65204,pago9659
2864,96777,pago97572
2865,35276,pago85306
2866,33916,pago44818
2867,91665,pago56470
2868,89162,pago19673
2869,60290,pago43885
2870,88312,pago34241
2871,34456,pago78441
2872,32479,pago93433
2873,30739,pago16510
2874,4410,pago66163
2875,43431,pago22178
2876,9482,pago97380
2877,10097,pago1821
2878,6242,pago69711
2879,34599,pago21857
2880,37620,pago16790
2881,25278,pago6380
2882,64672,pago44433
2883,50531,pago12784
2884,11797,pago76675
2885,26221,pago86278
2886,53441,pago65871
2887,7724,pago30186
2888,57939,pago59296
2889,2515,pago84622
2890,8059,pago43466
2891,56338,pago82973
2892,60456,pago64381
2893,98006,pago50078
2894,26579,pago69233
2895,2136,pago36425
2896,95182,pago93159
2897,8702,pago80247
2898,1650,pago8999
2899,21640,pago89283
2900,91115,pago86007
2901,68161,pago83400
2902,43921,pago48319
2903,46174,pago73780
2904,80721,pago83143
2905,87419,pago18262
2906,57963,pago64225
2907,71906,pago17264
2908,64755,pago49714
2909,28698,pago85049
2910,13013,pago51331
2911,70560,pago52366
2912,97644,pago82088
2913,62009,pago14322
2914,36399,pago6092
2915,68093,pago15984
2916,49313,pago3418
2917,37603,pago43002
2918,48884,pago90845
2919,11832,pago37888
2920,83319,pago65510
2921,9765,pago7473
2922,39356,pago47618
2923,54611,pago22162
2924,52855,pago36656
2925,68664,pago24448
2926,38836,pago85199
2927,62220,pago15375
2928,48507,pago18756
2929,84649,pago17579
2930,24638,pago50536
2931,24880,pago75149
2932,17811,pago2910
2933,44922,pago1337
2934,27136,pago49630
2935,96785,pago85316
2936,10818,pago81415
2937,33655,pago2605
2938,39158,pago36308
2939,85498,pago21150
2940,43178,pago74516
2941,99099,pago1478
2942,897,pago13053
2943,88106,pago72114
2944,10069,pago36835
2945,74397,pago12318
2946,55577,pago88452
2947,82669,pago99203
2948,89422,pago7225
2949,49826,pago58420
2950,78790,pago50834
2951,14253,pago10288
2952,68992,pago66186
2953,319,pago89113
2954,73917,pago41518
2955,78079,pago36334
2956,62915,pago96999
2957,65917,pago15152
2958,70519,pago54079
2959,86470,pago29031
2960,19491,pago67058
2961,6569,pago94511
2962,39974,pago35369
2963,90109,pago44690
2964,31928,pago16733
2965,27046,pago39496
2966,42941,pago3331
2967,88270,pago5884
2968,49785,pago78012
2969,55881,pago87521
2970,68472,pago22606
2971,60126,pago24903
2972,62833,pago79788
2973,8904,pago26718
2974,9174,pago11219
2975,25365,pago78247
2976,26342,pago776
2977,87974,pago35659
2978,23624,pago38037
2979,44734,pago36861
2980,61208,pago77009
2981,85441,pago45573
2982,17347,pago41197
2983,52397,pago5833
2984,22582,pago32474
2985,47921,pago76859
2986,44560,pago11571
2987,61320,pago30305
2988,42124,pago61014
2989,27703,pago41909
2990,98976,pago4123
2991,99709,pago14818
2992,43173,pago70115
2993,25317,pago77876
2994,88585,pago59509
2995,53611,pago13860
2996,39377,pago30644
2997,48429,pago30353
2998,50455,pago63651
2999,91080,pago31252
3000,44779,pago64512
3001,27922,pago17852
3002,96812,pago26891
3003,51009,pago76035
3004,1054,pago23228
3005,50969,pago82999
3006,95500,pago11793
3007,90126,pago35856
3008,27793,pago19737
3009,26736,pago39567
3010,20675,pago49830
3011,72936,pago79671
3012,11354,pago52857
3013,96572,pago5064
3014,19382,pago38741
3015,36612,pago77654
3016,54641,pago76403
3017,45591,pago85162
3018,3385,pago30572
3019,43536,pago72787
3020,81311,pago76869
3021,44022,pago13450
3022,61670,pago31966
3023,34489,pago94016
3024,66033,pago48200
3025,39370,pago62608
3026,89372,pago64446
3027,56446,pago21913
3028,62318,pago97275
3029,65221,pago48894
3030,85604,pago76868
3031,40328,pago63278
3032,76328,pago89367
3033,55125,pago4363
3034,99947,pago14677
3035,30453,pago695
3036,83817,pago7218
3037,93241,pago48425
3038,70028,pago508
3039,65682,pago94663
3040,81075,pago90033
3041,64239,pago64837
3042,3203,pago23115
3043,41223,pago85323
3044,10875,pago63752
3045,33515,pago37126
3046,94472,pago29237
3047,27484,pago72985
3048,3459,pago97348
3049,99565,pago3798
3050,7571,pago59975
3051,42064,pago96740
3052,16624,pago43090
3053,89422,pago48851
3054,33373,pago51147
3055,67153,pago68907
3056,9826,pago56621
3057,10546,pago27135
3058,20962,pago99832
3059,15526,pago78010
3060,18544,pago94256
3061,59162,pago27211
3062,37005,pago42935
3063,54827,pago13795
3064,89461,pago22761
3065,9222,pago36777
3066,6344,pago65246
3067,42623,pago43180
3068,34910,pago56098
3069,78696,pago90939
3070,93001,pago29758
3071,36089,pago87397
3072,6189,pago58473
3073,71443,pago85638
3074,24548,pago32347
3075,19669,pago51134
3076,62968,pago63010
3077,42745,pago30702
3078,44399,pago93979
3079,57798,pago18397
3080,58539,pago8438
3081,67871,pago79008
3082,38397,pago79645
3083,40084,pago5948
3084,27451,pago35662
3085,85624,pago73376
3086,89014,pago85019
3087,72038,pago63899
3088,80543,pago3295
3089,3934,pago44110
3090,28746,pago79360
3091,24388,pago91289
3092,3591,pago75202
3093,60333,pago98481
3094,55137,pago81714
3095,75009,pago34985
3096,73918,pago43230
3097,28367,pago85987
3098,3674,pago74658
3099,62983,pago61638
3100,35727,pago98020
3101,10860,pago23349
3102,64635,pago10056
3103,50606,pago35065
3104,20571,pago62566
3105,50646,pago21476
3106,3628,pago59621
3107,6603,pago58968
3108,80176,pago58146
3109,83906,pago52126
3110,67724,pago1285
3111,50844,pago93043
3112,71789,pago54260
3113,60292,pago9592
3114,85943,pago8070
3115,58287,pago44029
3116,98477,pago38695
3117,2227,pago92429
3118,48057,pago97669
3119,50951,pago16023
3120,66354,pago31341
3121,12836,pago47709
3122,18537,pago98765
3123,84067,pago76690
3124,23801,pago12642
3125,87062,pago85001
3126,16891,pago46564
3127,72359,pago42886
3128,39403,pago74047
3129,39028,pago82195
3130,2963,pago24645
3131,40932,pago29827
3132,5930,pago47497
3133,55712,pago59183
3134,64691,pago60405
3135,85271,pago25924
3136,50097,pago24356
3137,11869,pago75855
3138,60222,pago70642
3139,2325,pago69154
3140,2609,pago55085
3141,42211,pago72114
3142,17792,pago88040
3143,48926,pago55500
3144,88244,pago98378
3145,6023,pago16531
3146,33323,pago24590
3147,1720,pago18656
3148,4516,pago57309
3149,57875,pago19133
3150,80647,pago39192
3151,85817,pago97284
3152,51616,pago95799
3153,36992,pago24797
3154,21643,pago81960
3155,20413,pago70078
3156,75754,pago61108
3157,21891,pago21
3158,46040,pago87031
3159,74169,pago99729
3160,88637,pago40496
3161,11106,pago8788
3162,5005,pago51428
3163,75060,pago1653
3164,9090,pago70672
3165,14818,pago86370
3166,92968,pago68821
3167,56505,pago94930
3168,53165,pago84752
3169,55777,pago82766
3170,103,pago86176
3171,59468,pago11038
3172,8063,pago32921
3173,94952,pago91675
3174,68988,pago48360
3175,6732,pago82949
3176,53731,pago81847
3177,72240,pago37003
3178,91685,pago71914
3179,99320,pago73384
3180,70755,pago24877
3181,53483,pago8600
3182,29457,pago82276
3183,99368,pago14542
3184,60239,pago28709
3185,70950,pago9149
3186,77856,pago21778
3187,31122,pago43775
3188,24349,pago47216
3189,25301,pago7227
3190,20132,pago55021
3191,99219,pago57341
3192,63682,pago83756
3193,26440,pago21121
3194,79659,pago78104
3195,35923,pago75370
3196,32783,pago72146
3197,60609,pago75368
3198,27627,pago12750
3199,50033,pago45984
3200,87089,pago72494
3201,64277,pago52504
3202,69427,pago98280
3203,99694,pago3818
3204,53288,pago24403
3205,44661,pago791
3206,90756,pago19112
3207,98020,pago69177
3208,95088,pago93962
3209,42726,pago52177
3210,77123,pago46037
3211,5966,pago1936
3212,98252,pago56791
3213,91580,pago63449
3214,56468,pago87148
3215,66627,pago87434
3216,633,pago70513
3217,12332,pago16830
3218,52245,pago23350
3219,60830,pago93867
3220,46194,pago85001
3221,53606,pago62504
3222,21526,pago4280
3223,80333,pago26408
3224,59054,pago78058
3225,27033,pago57797
3226,96538,pago65665
3227,8850,pago84898
3228,79034,pago74356
3229,7502,pago79526
3230,16462,pago41517
3231,65184,pago46072
3232,43653,pago34745
3233,3675,pago24025
3234,10750,pago97047
3235,58295,pago70937
3236,45904,pago54046
3237,45686,pago39518
3238,22300,pago50512
3239,39246,pago83337
3240,48534,pago40721
3241,51674,pago82049
3242,79684,pago11868
3243,71823,pago47455
3244,73221,pago39979
3245,92652,pago88397
3246,69032,pago58099
3247,63449,pago12516
3248,28469,pago21043
3249,59463,pago79491
3250,30102,pago27365
3251,59919,pago35871
3252,57266,pago23865
3253,66276,pago91321
3254,89124,pago80557
3255,9355,pago80474
3256,64052,pago94711
3257,45600,pago77229
3258,35393,pago66535
3259,97956,pago12562
3260,92546,pago75538
3261,5643,pago66710
3262,5807,pago64729
3263,53669,pago5916
3264,12382,pago89878
3265,61740,pago47347
3266,60947,pago52598
3267,21883,pago38309
3268,82322,pago31338
3269,30610,pago77146
3270,65562,pago97917
3271,79476,pago82189
3272,33676,pago41739
3273,15868,pago1289
3274,79841,pago56211
3275,93885,pago50425
3276,28534,pago67804
3277,74353,pago46260
3278,54802,pago59349
3279,97788,pago8609
3280,59600,pago74002
3281,33151,pago83898
3282,58268,pago9078
3283,28344,pago39470
3284,50734,pago58592
3285,18174,pago22387
3286,58105,pago66246
3287,69519,pago30596
3288,24986,pago58546
3289,26442,pago63237
3290,33970,pago70221
3291,92880,pago55528
3292,79087,pago35549
3293,28870,pago74501
3294,65970,pago59079
3295,18888,pago7488
3296,44788,pago19020
3297,38789,pago43952
3298,85341,pago58245
3299,97677,pago70632
3300,78884,pago95516
3301,22757,pago5141
3302,64068,pago79411
3303,93860,pago25356
3304,89699,pago67010
3305,92391,pago16489
3306,3572,pago91418
3307,84361,pago55270
3308,43043,pago44403
3309,11675,pago78926
3310,57930,pago96003
3311,58776,pago85268
3312,66885,pago2618
3313,63438,pago59172
3314,69584,pago39029
3315,98931,pago4882
3316,13465,pago87945
3317,98789,pago870
3318,59396,pago21457
3319,84255,pago37404
3320,53401,pago19410
3321,30608,pago21592
3322,2213,pago74691
3323,70541,pago21615
3324,28343,pago76223
3325,40909,pago54618
3326,47847,pago65219
3327,24203,pago56257
3328,24506,pago93776
3329,78503,pago76082
3330,29501,pago98573
3331,44733,pago6628
3332,82374,pago55072
3333,34070,pago31732
3334,33840,pago55557
3335,91362,pago27013
3336,91623,pago88358
3337,4140,pago77961
3338,49971,pago42948
3339,91256,pago88658
3340,59711,pago68396
3341,45819,pago6316
3342,91399,pago86992
3343,75704,pago65380
3344,2651,pago98515
3345,27697,pago25686
3346,79615,pago61026
3347,34520,pago73964
3348,57650,pago24417
3349,5234,pago30116
3350,62714,pago59738
3351,35648,pago83089
3352,43023,pago74410
3353,6887,pago79643
3354,31233,pago41539
3355,80907,pago80198
3356,54078,pago48068
3357,98526,pago79657
3358,84213,pago54277
3359,66265,pago97124
3360,65115,pago47143
3361,5391,pago16438
3362,12988,pago91034
3363,79057,pago60409
3364,73142,pago50516
3365,77082,pago25196
3366,87890,pago90221
3367,43694,pago22220
3368,52600,pago91162
3369,23839,pago92949
3370,20219,pago84582
3371,7275,pago78972
3372,13145,pago90389
3373,61951,pago11565
3374,38509,pago92796
3375,61115,pago58502
3376,85821,pago8324
3377,70427,pago89400
3378,14726,pago37100
3379,64484,pago6662
3380,82024,pago39910
3381,13801,pago72183
3382,31169,pago99380
3383,27173,pago76538
3384,31775,pago43657
3385,10172,pago10640
3386,34780,pago17122
3387,86141,pago7761
3388,12267,pago40831
3389,61654,pago47921
3390,10119,pago84788
3391,98198,pago83389
3392,7494,pago28490
3393,39776,pago41081
3394,64870,pago34543
3395,69733,pago24425
3396,85825,pago9884
3397,46002,pago43742
3398,33711,pago87094
3399,35757,pago815
3400,97136,pago48704
3401,31444,pago50866
3402,50296,pago53856
3403,77638,pago80374
3404,87025,pago69039
3405,40088,pago4193
3406,41423,pago18939
3407,2915,pago27787
3408,20797,pago49825
3409,63268,pago81303
3410,46958,pago68759
3411,13518,pago51181
3412,33046,pago43293
3413,7625,pago20334
3414,98616,pago80102
3415,83537,pago93065
3416,62936,pago55105
3417,74905,pago17174
3418,77874,pago86900
3419,97551,pago963
3420,95004,pago42116
3421,39553,pago59796
3422,20974,pago50879
3423,39573,pago94894
3424,45020,pago6086
3425,13888,pago33577
3426,46478,pago31071
3427,96271,pago26438
3428,19781,pago69664
3429,44864,pago8417
3430,85500,pago82606
3431,99400,pago55721
3432,89258,pago693
3433,76033,pago21794
3434,77580,pago45130
3435,97685,pago55419
3436,63476,pago12965
3437,12022,pago61995
3438,83092,pago11918
3439,18211,pago38104
3440,22126,pago14540
3441,57917,pago73891
3442,29663,pago74755
3443,96402,pago29969
3444,65244,pago39687
3445,95209,pago45968
3446,43124,pago20571
3447,57279,pago47910
3448,20045,pago32350
3449,22996,pago22940
3450,73292,pago16288
3451,37582,pago58763
3452,37712,pago79299
3453,19834,pago13560
3454,81437,pago46649
3455,23964,pago75642
3456,64720,pago79048
3457,86970,pago96099
3458,15918,pago65575
3459,76592,pago66306
3460,28089,pago93752
3461,2676,pago69206
3462,40902,pago61660
3463,3824,pago32448
3464,74526,pago82572
3465,10155,pago60630
3466,85871,pago69927
3467,87243,pago58414
3468,9857,pago7738
3469,90381,pago2194
3470,77319,pago37281
3471,58018,pago63816
3472,19486,pago69768
3473,12836,pago18451
3474,88848,pago39239
3475,65012,pago66667
3476,81930,pago35535
3477,15560,pago65112
3478,80686,pago83595
3479,82232,pago72198
3480,33754,pago78996
3481,24400,pago20891
3482,81017,pago77243
3483,13587,pago53928
3484,99122,pago35284
3485,66055,pago87184
3486,84168,pago21771
3487,61903,pago82487
3488,86049,pago26160
3489,96100,pago17301
3490,68895,pago19697
3491,73060,pago26
3492,50475,pago31550
3493,65749,pago40352
3494,74988,pago92601
3495,57264,pago85490
3496,6263,pago28864
3497,69100,pago40574
3498,63367,pago53039
3499,30414,pago73782
3500,15972,pago10154
3501,14460,pago1388
3502,21267,pago95675
3503,78891,pago6893
3504,39967,pago68975
3505,53176,pago39439
3506,245,pago17097
3507,39730,pago17223
3508,16356,pago74173
3509,27197,pago83914
3510,47774,pago70428
3511,72404,pago60930
3512,67582,pago47538
3513,79034,pago62180
3514,52922,pago83118
3515,5078,pago45115
3516,56865,pago67415
3517,56939,pago48693
3518,68845,pago67284
3519,13132,pago1068
3520,78918,pago82442
3521,57122,pago2008
3522,15300,pago3453
3523,82224,pago19375
3524,34696,pago98472
3525,98133,pago47814
3526,6773,pago13206
3527,55511,pago69851
3528,22737,pago74371
3529,79984,pago39774
3530,74422,pago52394
3531,2182,pago91788
3532,8649,pago27079
3533,17342,pago44542
3534,43656,pago6168
3535,97067,pago63317
3536,18799,pago52748
3537,73688,pago53124
3538,29964,pago5189
3539,30661,pago64781
3540,55286,pago40383
3541,50613,pago26794
3542,88354,pago99183
3543,43800,pago85614
3544,57642,pago63490
3545,24164,pago37976
3546,38555,pago73462
3547,68120,pago13002
3548,93034,pago37213
3549,71647,pago24250
3550,56881,pago73856
3551,25298,pago29392
3552,28891,pago79461
3553,74102,pago10161
3554,26372,pago8018
3555,84097,pago48624
3556,36045,pago4908
3557,34214,pago19081
3558,11307,pago54388
3559,91867,pago35562
3560,91653,pago26953
3561,28938,pago97767
3562,10737,pago49405
3563,11356,pago69002
3564,56519,pago27921
3565,30253,pago98291
3566,50653,pago9209
3567,60250,pago81249
3568,87407,pago29640
3569,98356,pago95386
3570,21460,pago60788
3571,26034,pago59008
3572,69654,pago63670
3573,98637,pago81112
3574,31256,pago82415
3575,1761,pago93081
3576,5305,pago92146
3577,6210,pago46607
3578,42901,pago72720
3579,85005,pago50770
3580,13103,pago60778
3581,90540,pago48043
3582,40465,pago73134
3583,81353,pago5450
3584,66030,pago26001
3585,99937,pago95795
3586,71580,pago72818
3587,77461,pago11927
3588,89849,pago14488
3589,96017,pago33437
3590,26861,pago86306
3591,59465,pago5436
3592,29564,pago98852
3593,13675,pago18392
3594,69979,pago17441
3595,81032,pago2418
3596,46386,pago49580
3597,88587,pago63697
3598,68033,pago63963
3599,69926,pago93845
3600,27599,pago86024
3601,63415,pago7997
3602,44635,pago5783
3603,86523,pago36238
3604,24915,pago26518
3605,34146,pago88696
3606,27075,pago10910
3607,87985,pago16517
3608,97733,pago4620
3609,95343,pago3244
3610,74077,pago41806
3611,1283,pago62589
3612,2160,pago79682
3613,59622,pago99505
3614,87640,pago21860
3615,96161,pago64384
3616,29694,pago58439
3617,19842,pago52623
3618,52690,pago48632
3619,19296,pago94959
3620,78870,pago56158
3621,12468,pago4926
3622,85274,pago75884
3623,6037,pago43418
3624,72437,pago11791
3625,42142,pago35570
3626,28694,pago9013
3627,71911,pago85163
3628,11305,pago15426
3629,24300,pago76331
3630,2228,pago78063
3631,95203,pago5673
3632,4504,pago17949
3633,87888,pago38409
3634,47443,pago39508
3635,1313,pago45734
3636,16653,pago48463
3637,72743,pago23232
3638,93032,pago72058
3639,18690,pago87884
3640,53664,pago11569
3641,39881,pago54796
3642,81364,pago478
3643,38269,pago20087
3644,49581,pago38152
3645,42923,pago64772
3646,86829,pago88467
3647,20387,pago46261
3648,19206,pago18141
3649,36421,pago11009
3650,20809,pago14182
3651,10846,pago99490
3652,28758,pago67579
3653,7870,pago65744
3654,42955,pago89684
3655,68864,pago13220
3656,6549,pago64405
3657,6490,pago60295
3658,60208,pago32612
3659,2476,pago90151
3660,14382,pago68621
3661,93308,pago95045
3662,35500,pago72396
3663,848,pago4699
3664,38556,pago91803
3665,94511,pago13276
3666,62548,pago27114
3667,1859,pago8400
3668,6135,pago89853
3669,36867,pago97780
3670,7668,pago50058
3671,68149,pago3938
3672,82570,pago49236
3673,78332,pago76914
3674,50746,pago68083
3675,55199,pago37373
3676,20164,pago51654
3677,20310,pago24523
3678,76860,pago98189
3679,18487,pago11494
3680,97771,pago28011
3681,33824,pago42071
3682,1309,pago51668
3683,66498,pago61743
3684,6560,pago18206
3685,63550,pago2071
3686,65977,pago35507
3687,94500,pago79235
3688,3948,pago72352
3689,50567,pago51849
3690,97553,pago83750
3691,50833,pago25510
3692,56682,pago25091
3693,12671,pago35875
3694,45078,pago50906
3695,18348,pago50580
3696,56536,pago29739
3697,48394,pago96956
3698,43928,pago40263
3699,81513,pago52808
3700,27252,pago19842
3701,62339,pago93801
3702,60119,pago84104
3703,46762,pago49628
3704,60480,pago81866
3705,86257,pago828
3706,10996,pago43153
3707,75556,pago49078
3708,9740,pago60178
3709,8327,pago81878
3710,26308,pago39374
3711,25324,pago92564
3712,31124,pago1782
3713,20977,pago95048
3714,86915,pago95645
3715,11315,pago11461
3716,52635,pago91872
3717,17001,pago89208
3718,73456,pago94376
3719,38522,pago9322
3720,29561,pago15464
3721,8230,pago325
3722,12423,pago45490
3723,54151,pago3980
3724,84312,pago49107
3725,7611,pago68303
3726,59826,pago43981
3727,48042,pago50995
3728,24066,pago8786
3729,38095,pago32857
3730,81439,pago76502
3731,9131,pago28164
3732,96868,pago69201
3733,89339,pago93980
3734,40261,pago25826
3735,22887,pago6634
3736,41111,pago2446
3737,74055,pago36582
3738,70535,pago86008
3739,20772,pago28006
3740,30440,pago49813
3741,5662,pago58392
3742,98671,pago2778
3743,22074,pago68881
3744,27697,pago5012
3745,8299,pago33553
3746,29001,pago91495
3747,10374,pago63089
3748,55614,pago56824
3749,37157,pago55616
3750,49957,pago13033
3751,84453,pago79058
3752,17732,pago37602
3753,25660,pago69038
3754,88019,pago48477
3755,26709,pago59676
3756,93863,pago24441
3757,71447,pago52335
3758,10606,pago5489
3759,27471,pago99623
3760,66291,pago41642
3761,51708,pago38817
3762,14184,pago69189
3763,77131,pago65864
3764,26388,pago25842
3765,82088,pago9734
3766,78900,pago69977
3767,12641,pago54720
3768,88889,pago31915
3769,24552,pago82148
3770,20841,pago70212
3771,24186,pago30545
3772,73061,pago7277
3773,71143,pago19648
3774,5397,pago86374
3775,56080,pago75871
3776,96463,pago54025
3777,54175,pago73197
3778,7794,pago76092
3779,81039,pago36345
3780,38617,pago99484
3781,96200,pago40772
3782,42468,pago4850
3783,73841,pago43682
3784,27796,pago7043
3785,56353,pago62371
3786,7529,pago55148
3787,4539,pago56416
3788,14844,pago78468
3789,40679,pago58630
3790,71959,pago98965
3791,66002,pago26164
3792,86768,pago1808
3793,68206,pago34413
3794,92281,pago21911
3795,52707,pago91601
3796,4030,pago52548
3797,790,pago66357
3798,66865,pago17544
3799,68208,pago52703
3800,12383,pago15423
3801,21596,pago34109
3802,24068,pago61745
3803,7969,pago50616
3804,92472,pago63045
3805,93511,pago43598
3806,42077,pago20780
3807,14734,pago5223
3808,57622,pago25720
3809,32458,pago6888
3810,89553,pago14312
3811,4495,pago47005
3812,20387,pago62990
3813,44808,pago21682
3814,38979,pago50996
3815,63899,pago48113
3816,46143,pago43673
3817,90202,pago47921
3818,4420,pago18658
3819,37303,pago79517
3820,87757,pago28278
3821,43357,pago99118
3822,90389,pago61550
3823,78252,pago16219
3824,52019,pago32355
3825,44299,pago58081
3826,56053,pago67639
3827,30207,pago6444
3828,23174,pago35231
3829,86451,pago70571
3830,96353,pago2959
3831,12880,pago68250
3832,47544,pago55185
3833,99794,pago52722
3834,73430,pago23489
3835,24871,pago72905
3836,71528,pago41525
3837,93540,pago7642
3838,14571,pago99734
3839,37208,pago60757
3840,7831,pago15883
3841,45698,pago34707
3842,37277,pago30223
3843,36031,pago33709
3844,25463,pago34213
3845,34429,pago84575
3846,24765,pago65254
3847,24357,pago74947
3848,47461,pago28793
3849,97960,pago8194
3850,48191,pago24140
3851,13172,pago12399
3852,13707,pago36472
3853,92727,pago24453
3854,64992,pago61592
3855,71519,pago9371
3856,57536,pago47211
3857,67945,pago50139
3858,97762,pago64276
3859,38106,pago34474
3860,81700,pago70549
3861,31710,pago69409
3862,42007,pago6106
3863,96928,pago21724
3864,96064,pago32366
3865,99790,pago90640
3866,46425,pago48239
3867,94602,pago14183
3868,45101,pago93633
3869,14755,pago57575
3870,13842,pago5005
3871,27744,pago47792
3872,15381,pago88291
3873,14255,pago70068
3874,21763,pago61452
3875,75910,pago34712
3876,21675,pago74646
3877,36458,pago17264
3878,31325,pago55124
3879,53567,pago28358
3880,28041,pago48025
3881,1780,pago10841
3882,29959,pago41052
3883,89730,pago40948
3884,73132,pago36996
3885,6982,pago83266
3886,20481,pago27562
3887,16525,pago78169
3888,19015,pago28859
3889,62387,pago28509
3890,92760,pago64703
3891,35195,pago66922
3892,17018,pago92720
3893,18725,pago73694
3894,32582,pago47084
3895,11880,pago82040
3896,93162,pago98108
3897,70747,pago66875
3898,66618,pago28449
3899,47958,pago70809
3900,5354,pago2545
3901,23841,pago93942
3902,9802,pago74096
3903,27423,pago5794
3904,25626,pago54556
3905,38293,pago62911
3906,70348,pago99175
3907,16054,pago18437
3908,3838,pago16157
3909,95458,pago8885
3910,95156,pago83950
3911,53023,pago39189
